timestamp,equity
2021-01-06 19:00:00,12188.873566952949
2021-01-06 20:00:00,12188.873566952949
2021-01-06 21:00:00,12188.873566952949
2021-01-06 22:00:00,12188.873566952949
2021-01-06 23:00:00,12176.684693385996
2021-01-07 00:00:00,12214.354321085862
2021-01-07 01:00:00,12215.24418849774
2021-01-07 02:00:00,12220.23685806341
2021-01-07 03:00:00,12226.480000974996
2021-01-07 04:00:00,12214.253520974022
2021-01-07 05:00:00,12221.10892709939
2021-01-07 06:00:00,12208.887818172292
2021-01-07 07:00:00,12318.95880418642
2021-01-07 08:00:00,12364.267318817001
2021-01-07 09:00:00,12364.267318817001
2021-01-07 10:00:00,12364.267318817001
2021-01-07 11:00:00,12364.267318817001
2021-01-07 12:00:00,12364.267318817001
2021-01-07 13:00:00,12364.267318817001
2021-01-07 14:00:00,12364.267318817001
2021-01-07 15:00:00,12351.903051498184
2021-01-07 16:00:00,12451.055536488486
2021-01-07 17:00:00,12438.604480951997
2021-01-07 18:00:00,12472.818152086013
2021-01-07 19:00:00,12460.345333933927
2021-01-07 20:00:00,12477.292677513962
2021-01-07 21:00:00,12571.582934007214
2021-01-07 22:00:00,12647.526158433933
2021-01-07 23:00:00,12634.878632275499
2021-01-08 00:00:00,12744.664008692014
2021-01-08 01:00:00,12769.570255383756
2021-01-08 02:00:00,12756.800685128374
2021-01-08 03:00:00,12839.75196829976
2021-01-08 04:00:00,12839.75196829976
2021-01-08 05:00:00,12826.91221633146
2021-01-08 06:00:00,12855.373816726018
2021-01-08 07:00:00,12889.022012723852
2021-01-08 08:00:00,12876.132990711129
2021-01-08 09:00:00,12893.14777397269
2021-01-08 10:00:00,12960.44230116583
2021-01-08 11:00:00,13089.973902379066
2021-01-08 12:00:00,13125.447666570895
2021-01-08 13:00:00,13112.322218904324
2021-01-08 14:00:00,13203.819783208119
2021-01-08 15:00:00,13210.245866590289
2021-01-08 16:00:00,13197.035620723698
2021-01-08 17:00:00,13194.164617425951
2021-01-08 18:00:00,13180.970452808526
2021-01-08 19:00:00,13218.607797669929
2021-01-08 20:00:00,13218.607797669929
2021-01-08 21:00:00,13218.607797669929
2021-01-08 22:00:00,13218.607797669929
2021-01-08 23:00:00,13218.607797669929
2021-01-09 00:00:00,13205.38918987226
2021-01-09 01:00:00,13265.875987487296
2021-01-09 02:00:00,13322.939095216569
2021-01-09 03:00:00,13442.678500946271
2021-01-09 04:00:00,13442.678500946271
2021-01-09 05:00:00,13442.678500946271
2021-01-09 06:00:00,13442.678500946271
2021-01-09 07:00:00,13442.678500946271
2021-01-09 08:00:00,13442.678500946271
2021-01-09 09:00:00,13429.235822445326
2021-01-09 10:00:00,13439.531391961084
2021-01-09 11:00:00,13551.633815781543
2021-01-09 12:00:00,13673.016576011712
2021-01-09 13:00:00,13659.343559435702
2021-01-09 14:00:00,13673.554815241196
2021-01-09 15:00:00,13808.662586772425
2021-01-09 16:00:00,13821.66374602958
2021-01-09 17:00:00,13863.69656769434
2021-01-09 18:00:00,13849.832871126646
2021-01-09 19:00:00,13985.245762964749
2021-01-09 20:00:00,14110.615659294788
2021-01-09 21:00:00,14115.03991419966
2021-01-09 22:00:00,14100.924874285462
2021-01-09 23:00:00,14191.879063577224
2021-01-10 00:00:00,14258.257597301967
2021-01-10 01:00:00,14271.602609079217
2021-01-10 02:00:00,14257.331006470138
2021-01-10 03:00:00,14292.76166242198
2021-01-10 04:00:00,14278.468900759559
2021-01-10 05:00:00,14302.434029916845
2021-01-10 06:00:00,14288.131595886927
2021-01-10 07:00:00,14318.486274221352
2021-01-10 08:00:00,14411.492159414722
2021-01-10 09:00:00,14397.080667255306
2021-01-10 10:00:00,14479.222329272898
2021-01-10 11:00:00,14479.222329272898
2021-01-10 12:00:00,14479.222329272898
2021-01-10 13:00:00,14464.743106943624
2021-01-10 14:00:00,14532.778068341
2021-01-10 15:00:00,14657.773973732472
2021-01-10 16:00:00,14739.052302957274
2021-01-10 17:00:00,14731.470108152549
2021-01-10 18:00:00,14716.738638044397
2021-01-10 19:00:00,14707.837954706378
2021-01-10 20:00:00,14693.130116751672
2021-01-10 21:00:00,14737.131511167643
2021-01-10 22:00:00,14737.131511167643
2021-01-10 23:00:00,14722.394379656476
2021-01-11 00:00:00,14863.1331047633
2021-01-11 01:00:00,14907.666898103716
2021-01-11 02:00:00,14892.759231205613
2021-01-11 03:00:00,15041.592941203604
2021-01-11 04:00:00,15047.0849724243
2021-01-11 05:00:00,15047.0849724243
2021-01-11 06:00:00,15032.037887451877
2021-01-11 07:00:00,15069.003421366626
2021-01-11 08:00:00,15053.934417945262
2021-01-11 09:00:00,15058.709229838363
2021-01-11 10:00:00,15153.472922227671
2021-01-11 11:00:00,15153.472922227671
2021-01-11 12:00:00,15138.319449305443
2021-01-11 13:00:00,15195.43256592141
2021-01-11 14:00:00,15213.589358521127
2021-01-11 15:00:00,15239.03004216931
2021-01-11 16:00:00,15223.791012127143
2021-01-11 17:00:00,15270.766027602933
2021-01-11 18:00:00,15362.497019713002
2021-01-11 19:00:00,15388.423326177675
2021-01-11 20:00:00,15406.597768849359
2021-01-11 21:00:00,15391.191171080507
2021-01-11 22:00:00,15441.035663222512
2021-01-11 23:00:00,15441.035663222512
2021-01-12 00:00:00,15441.035663222512
2021-01-12 01:00:00,15441.035663222512
2021-01-12 02:00:00,15425.594627559287
2021-01-12 03:00:00,15480.015648775541
2021-01-12 04:00:00,15480.015648775541
2021-01-12 05:00:00,15480.015648775541
2021-01-12 06:00:00,15480.015648775541
2021-01-12 07:00:00,15464.535633126763
2021-01-12 08:00:00,15533.18741179053
2021-01-12 09:00:00,15594.286648417117
2021-01-12 10:00:00,15578.6923617687
2021-01-12 11:00:00,15660.035117498053
2021-01-12 12:00:00,15650.737720757652
2021-01-12 13:00:00,15650.737720757652
2021-01-12 14:00:00,15635.086983036892
2021-01-12 15:00:00,15777.412568917509
2021-01-12 16:00:00,15884.65092220928
2021-01-12 17:00:00,15884.65092220928
2021-01-12 18:00:00,15868.766271287072
2021-01-12 19:00:00,15888.321215350084
2021-01-12 20:00:00,15888.321215350084
2021-01-12 21:00:00,15888.321215350084
2021-01-12 22:00:00,15872.432894134734
2021-01-12 23:00:00,15927.101459270922
2021-01-13 00:00:00,15911.174357811653
2021-01-13 01:00:00,15984.783228710661
2021-01-13 02:00:00,16038.907906976026
2021-01-13 03:00:00,16107.68174752318
2021-01-13 04:00:00,16182.77782535049
2021-01-13 05:00:00,16166.59504752514
2021-01-13 06:00:00,16263.851822950497
2021-01-13 07:00:00,16316.117892154882
2021-01-13 08:00:00,16336.586021045894
2021-01-13 09:00:00,16336.586021045894
2021-01-13 10:00:00,16336.586021045894
2021-01-13 11:00:00,16336.586021045894
2021-01-13 12:00:00,16320.249435024849
2021-01-13 13:00:00,16408.473498361865
2021-01-13 14:00:00,16444.84107243305
2021-01-13 15:00:00,16591.204095598932
2021-01-13 16:00:00,16574.612891503333
2021-01-13 17:00:00,16664.02057041662
2021-01-13 18:00:00,16664.02057041662
2021-01-13 19:00:00,16664.02057041662
2021-01-13 20:00:00,16647.3565498462
2021-01-13 21:00:00,16677.451900231063
2021-01-13 22:00:00,16677.451900231063
2021-01-13 23:00:00,16660.77444833083
2021-01-14 00:00:00,16799.16203932826
2021-01-14 01:00:00,16803.989862112787
2021-01-14 02:00:00,16952.024456576622
2021-01-14 03:00:00,16935.072432120047
2021-01-14 04:00:00,17030.238105278793
2021-01-14 05:00:00,17030.238105278793
2021-01-14 06:00:00,17013.207867173514
2021-01-14 07:00:00,17038.058529497004
2021-01-14 08:00:00,17021.020470967505
2021-01-14 09:00:00,17154.894127940075
2021-01-14 10:00:00,17259.61916324267
2021-01-14 11:00:00,17423.384433926945
2021-01-14 12:00:00,17589.796229982978
2021-01-14 13:00:00,17747.752653795586
2021-01-14 14:00:00,17870.486268801204
2021-01-14 15:00:00,17870.486268801204
2021-01-14 16:00:00,17852.6157825324
2021-01-14 17:00:00,17952.34920877112
2021-01-14 18:00:00,18027.306285634324
2021-01-14 19:00:00,18142.429402136182
2021-01-14 20:00:00,18142.429402136182
2021-01-14 21:00:00,18124.286972734048
2021-01-14 22:00:00,18197.589245572115
2021-01-14 23:00:00,18272.537670953527
2021-01-15 00:00:00,18254.265133282574
2021-01-15 01:00:00,18304.285719758245
2021-01-15 02:00:00,18285.981434038487
2021-01-15 03:00:00,18430.864613465383
2021-01-15 04:00:00,18475.969177442952
2021-01-15 05:00:00,18475.969177442952
2021-01-15 06:00:00,18475.969177442952
2021-01-15 07:00:00,18457.49320826551
2021-01-15 08:00:00,18474.06244332874
2021-01-15 09:00:00,18455.588380885412
2021-01-15 10:00:00,18515.261869076126
2021-01-15 11:00:00,18674.50443916514
2021-01-15 12:00:00,18667.327737856933
2021-01-15 13:00:00,18667.327737856933
2021-01-15 14:00:00,18648.660410119075
2021-01-15 15:00:00,18793.193014598502
2021-01-15 16:00:00,18914.08644618845
2021-01-15 17:00:00,18895.17235974226
2021-01-15 18:00:00,18888.034783690757
2021-01-15 19:00:00,18888.034783690757
2021-01-15 20:00:00,18869.146748907067
2021-01-15 21:00:00,18917.801801137728
2021-01-15 22:00:00,19003.279663140846
2021-01-15 23:00:00,19066.06568643232
2021-01-16 00:00:00,19066.06568643232
2021-01-16 01:00:00,19066.06568643232
2021-01-16 02:00:00,19046.99962074589
2021-01-16 03:00:00,19180.100272928586
2021-01-16 04:00:00,19330.531010515042
2021-01-16 05:00:00,19330.531010515042
2021-01-16 06:00:00,19330.531010515042
2021-01-16 07:00:00,19311.20047950453
2021-01-16 08:00:00,19441.120784576582
2021-01-16 09:00:00,19516.981196563953
2021-01-16 10:00:00,19516.981196563953
2021-01-16 11:00:00,19497.46421536739
2021-01-16 12:00:00,19592.492221362663
2021-01-16 13:00:00,19572.8997291413
2021-01-16 14:00:00,19766.803978547356
2021-01-16 15:00:00,19778.890080798683
2021-01-16 16:00:00,19790.286703098503
2021-01-16 17:00:00,19770.496416395406
2021-01-16 18:00:00,19857.871872965152
2021-01-16 19:00:00,19966.8332081388
2021-01-16 20:00:00,20032.544410751165
2021-01-16 21:00:00,20065.15508907773
2021-01-16 22:00:00,20226.869568421942
2021-01-16 23:00:00,20367.118880269176
2021-01-17 00:00:00,20367.118880269176
2021-01-17 01:00:00,20367.118880269176
2021-01-17 02:00:00,20367.118880269176
2021-01-17 03:00:00,20346.751761388907
2021-01-17 04:00:00,20456.351148511185
2021-01-17 05:00:00,20537.04748883358
2021-01-17 06:00:00,20624.931004248312
2021-01-17 07:00:00,20719.299847982067
2021-01-17 08:00:00,20719.299847982067
2021-01-17 09:00:00,20719.299847982067
2021-01-17 10:00:00,20719.299847982067
2021-01-17 11:00:00,20719.299847982067
2021-01-17 12:00:00,20719.299847982067
2021-01-17 13:00:00,20698.580548134087
2021-01-17 14:00:00,20801.163899181913
2021-01-17 15:00:00,20801.163899181913
2021-01-17 16:00:00,20780.36273528273
2021-01-17 17:00:00,20875.244089194857
2021-01-17 18:00:00,21035.56053919284
2021-01-17 19:00:00,21014.524978653648
2021-01-17 20:00:00,21034.53728509515
2021-01-17 21:00:00,21172.239519073522
2021-01-17 22:00:00,21242.19899440835
2021-01-17 23:00:00,21242.19899440835
2021-01-18 00:00:00,21220.956795413942
2021-01-18 01:00:00,21391.135260422423
2021-01-18 02:00:00,21524.774328689575
2021-01-18 03:00:00,21704.748428729443
2021-01-18 04:00:00,21683.043680300714
2021-01-18 05:00:00,21886.408226413496
2021-01-18 06:00:00,22035.818623589003
2021-01-18 07:00:00,22125.46968227156
2021-01-18 08:00:00,22103.344212589287
2021-01-18 09:00:00,22215.56429980618
2021-01-18 10:00:00,22215.56429980618
2021-01-18 11:00:00,22215.56429980618
2021-01-18 12:00:00,22215.56429980618
2021-01-18 13:00:00,22193.348735506373
2021-01-18 14:00:00,22337.84373496374
2021-01-18 15:00:00,22315.505891228775
2021-01-18 16:00:00,22408.232855102713
2021-01-18 17:00:00,22385.824622247612
2021-01-18 18:00:00,22495.70359738943
2021-01-18 19:00:00,22598.62488354378
2021-01-18 20:00:00,22735.361209149356
2021-01-18 21:00:00,22735.361209149356
2021-01-18 22:00:00,22735.361209149356
2021-01-18 23:00:00,22735.361209149356
2021-01-19 00:00:00,22712.625847940206
2021-01-19 01:00:00,22847.70077283291
2021-01-19 02:00:00,22838.582524548467
2021-01-19 03:00:00,22838.582524548467
2021-01-19 04:00:00,22815.743942023917
2021-01-19 05:00:00,22851.144862798403
2021-01-19 06:00:00,22935.891221223632
2021-01-19 07:00:00,22912.95533000241
2021-01-19 08:00:00,23064.58370342816
2021-01-19 09:00:00,23047.708266510108
2021-01-19 10:00:00,23047.708266510108
2021-01-19 11:00:00,23047.708266510108
2021-01-19 12:00:00,23047.708266510108
2021-01-19 13:00:00,23047.708266510108
2021-01-19 14:00:00,23047.708266510108
2021-01-19 15:00:00,23024.6605582436
2021-01-19 16:00:00,23079.17895868383
2021-01-19 17:00:00,23079.17895868383
2021-01-19 18:00:00,23056.099779725148
2021-01-19 19:00:00,23224.367655634484
2021-01-19 20:00:00,23224.367655634484
2021-01-19 21:00:00,23201.143287978848
2021-01-19 22:00:00,23225.699635562636
2021-01-19 23:00:00,23225.699635562636
2021-01-20 00:00:00,23225.699635562636
2021-01-20 01:00:00,23202.473935927075
2021-01-20 02:00:00,23406.678189531893
2021-01-20 03:00:00,23406.678189531893
2021-01-20 04:00:00,23383.271511342362
2021-01-20 05:00:00,23494.48683908013
2021-01-20 06:00:00,23494.48683908013
2021-01-20 07:00:00,23470.99235224105
2021-01-20 08:00:00,23569.14695520363
2021-01-20 09:00:00,23743.894356323784
2021-01-20 10:00:00,23887.89966122617
2021-01-20 11:00:00,23887.89966122617
2021-01-20 12:00:00,23864.011761564943
2021-01-20 13:00:00,23917.284237192533
2021-01-20 14:00:00,24103.05206414744
2021-01-20 15:00:00,24078.949012083292
2021-01-20 16:00:00,24195.438951541222
2021-01-20 17:00:00,24276.033812062244
2021-01-20 18:00:00,24251.757778250183
2021-01-20 19:00:00,24271.12586226917
2021-01-20 20:00:00,24357.257665460333
2021-01-20 21:00:00,24357.257665460333
2021-01-20 22:00:00,24332.900407794874
2021-01-20 23:00:00,24479.030228060623
2021-01-21 00:00:00,24454.551197832563
2021-01-21 01:00:00,24655.55665946032
2021-01-21 02:00:00,24655.55665946032
2021-01-21 03:00:00,24630.901102800857
2021-01-21 04:00:00,24640.01515800112
2021-01-21 05:00:00,24843.84616175647
2021-01-21 06:00:00,24887.75629424141
2021-01-21 07:00:00,24887.75629424141
2021-01-21 08:00:00,24862.86853794717
2021-01-21 09:00:00,24991.81295945173
2021-01-21 10:00:00,24850.503889545194
2021-01-21 11:00:00,25013.54120938931
2021-01-21 12:00:00,25116.555948874608
2021-01-21 13:00:00,25116.555948874608
2021-01-21 14:00:00,25116.555948874608
2021-01-21 15:00:00,25116.555948874608
2021-01-21 16:00:00,25116.555948874608
2021-01-21 17:00:00,25116.555948874608
2021-01-21 18:00:00,25091.43939292573
2021-01-21 19:00:00,25220.198656651097
2021-01-21 20:00:00,25414.45831283752
2021-01-21 21:00:00,25506.6584485571
2021-01-21 22:00:00,25418.933083935062
2021-01-21 23:00:00,25471.06706217499
2021-01-22 00:00:00,25515.63339190198
2021-01-22 01:00:00,25515.63339190198
2021-01-22 02:00:00,25515.63339190198
2021-01-22 03:00:00,25515.63339190198
2021-01-22 04:00:00,25515.63339190198
2021-01-22 05:00:00,25515.63339190198
2021-01-22 06:00:00,25515.63339190198
2021-01-22 07:00:00,25490.11775851008
2021-01-22 08:00:00,25236.539750084856
2021-01-22 09:00:00,25211.303210334772
2021-01-22 10:00:00,24994.789739540105
2021-01-22 11:00:00,24920.2107081212
2021-01-22 12:00:00,24968.755834536485
2021-01-22 13:00:00,24933.12155569554
2021-01-22 14:00:00,25055.269548197022
2021-01-22 15:00:00,24913.05499181274
2021-01-22 16:00:00,25088.272424836756
2021-01-22 17:00:00,25078.561701874856
2021-01-22 18:00:00,24915.066741237537
2021-01-22 19:00:00,24724.40043077414
2021-01-22 20:00:00,24929.293289912486
2021-01-22 21:00:00,25160.661450552714
2021-01-22 22:00:00,25310.906027847795
2021-01-22 23:00:00,25354.180599956755
2021-01-23 00:00:00,25354.180599956755
2021-01-23 01:00:00,25354.180599956755
2021-01-23 02:00:00,25354.180599956755
2021-01-23 03:00:00,25354.180599956755
2021-01-23 04:00:00,25354.180599956755
2021-01-23 05:00:00,25354.180599956755
2021-01-23 06:00:00,25354.180599956755
2021-01-23 07:00:00,25328.8264193568
2021-01-23 08:00:00,25435.666421721675
2021-01-23 09:00:00,25392.82472035601
2021-01-23 10:00:00,25405.112394147858
2021-01-23 11:00:00,25573.366347023446
2021-01-23 12:00:00,25573.366347023446
2021-01-23 13:00:00,25573.366347023446
2021-01-23 14:00:00,25573.366347023446
2021-01-23 15:00:00,25573.366347023446
2021-01-23 16:00:00,25573.366347023446
2021-01-23 17:00:00,25573.366347023446
2021-01-23 18:00:00,25573.366347023446
2021-01-23 19:00:00,25573.366347023446
2021-01-23 20:00:00,25573.366347023446
2021-01-23 21:00:00,25573.366347023446
2021-01-23 22:00:00,25573.366347023446
2021-01-23 23:00:00,25573.366347023446
2021-01-24 00:00:00,25573.366347023446
2021-01-24 01:00:00,25573.366347023446
2021-01-24 02:00:00,25573.366347023446
2021-01-24 03:00:00,25573.366347023446
2021-01-24 04:00:00,25573.366347023446
2021-01-24 05:00:00,25573.366347023446
2021-01-24 06:00:00,25573.366347023446
2021-01-24 07:00:00,25573.366347023446
2021-01-24 08:00:00,25573.366347023446
2021-01-24 09:00:00,25573.366347023446
2021-01-24 10:00:00,25573.366347023446
2021-01-24 11:00:00,25573.366347023446
2021-01-24 12:00:00,25573.366347023446
2021-01-24 13:00:00,25573.366347023446
2021-01-24 14:00:00,25573.366347023446
2021-01-24 15:00:00,25573.366347023446
2021-01-24 16:00:00,25573.366347023446
2021-01-24 17:00:00,25573.366347023446
2021-01-24 18:00:00,25573.366347023446
2021-01-24 19:00:00,25573.366347023446
2021-01-24 20:00:00,25573.366347023446
2021-01-24 21:00:00,25547.792980676422
2021-01-24 22:00:00,25276.772244779586
2021-01-24 23:00:00,25251.495472534807
2021-01-25 00:00:00,25170.783456690668
2021-01-25 01:00:00,25134.412274513095
2021-01-25 02:00:00,25343.721392554427
2021-01-25 03:00:00,25318.377671161874
2021-01-25 04:00:00,25542.6049750255
2021-01-25 05:00:00,25542.6049750255
2021-01-25 06:00:00,25542.6049750255
2021-01-25 07:00:00,25542.6049750255
2021-01-25 08:00:00,25542.6049750255
2021-01-25 09:00:00,25542.6049750255
2021-01-25 10:00:00,25542.6049750255
2021-01-25 11:00:00,25542.6049750255
2021-01-25 12:00:00,25542.6049750255
2021-01-25 13:00:00,25542.6049750255
2021-01-25 14:00:00,25542.6049750255
2021-01-25 15:00:00,25542.6049750255
2021-01-25 16:00:00,25542.6049750255
2021-01-25 17:00:00,25542.6049750255
2021-01-25 18:00:00,25542.6049750255
2021-01-25 19:00:00,25542.6049750255
2021-01-25 20:00:00,25542.6049750255
2021-01-25 21:00:00,25542.6049750255
2021-01-25 22:00:00,25542.6049750255
